# persist.sys.fanctrl.by.temperatue=0, stock ladder disabled
epoch,step,phase,level_cmd,duty_cmd,adc,fan_rb,level_rb,led_status,pll,ddr,sar
1788606862,1,4:40,4,40,1373,40,4,1,56200,58600,52900
1788606863,1,4:40,4,40,1375,40,4,1,56300,58300,52800
1788606864,1,4:40,4,40,1377,40,4,1,56600,59000,52800
1788606866,1,4:40,4,40,1380,40,4,1,56100,58300,52700
1788606867,1,4:40,4,40,1381,40,4,1,56100,58100,52600
1788606868,1,4:40,4,40,1385,40,4,1,56000,58200,52500
1788606869,1,4:40,4,40,1385,40,4,1,56400,58500,52800
1788606871,1,4:40,4,40,1388,43,4,1,56300,58300,52600
1788606872,1,4:40,4,40,1389,40,4,1,55800,58100,52500
1788606873,1,4:40,4,40,1387,40,4,1,56400,58400,52600
1788606875,1,4:40,4,40,1390,40,4,1,56200,58400,52500
1788606876,1,4:40,4,40,1391,40,4,1,56000,58100,52400
1788606877,1,4:40,4,40,1391,40,4,1,54700,58100,51700
1788606878,1,4:40,4,40,1393,40,4,1,55600,58400,52200
1788606880,1,4:40,4,40,1396,40,4,1,55900,58600,52500
1788606881,1,4:40,4,40,1396,40,4,1,55600,58400,52300
1788606882,1,4:40,4,40,1397,40,4,1,55700,57700,52100
1788606884,1,4:40,4,40,1399,40,4,1,55900,58400,52300
1788606885,1,4:40,4,40,1400,40,4,1,55500,57800,52100
1788606886,1,4:40,4,40,1401,40,4,1,55600,57900,52200
1788606888,1,4:40,4,40,1402,40,4,1,55800,58000,52300
1788606889,1,4:40,4,40,1402,40,4,1,56000,58100,52100
1788606890,1,4:40,4,40,1404,40,4,1,55600,57500,52100
1788606891,1,4:40,4,40,1404,40,4,1,55300,57500,52000
1788606893,1,4:40,4,40,1409,40,4,1,55300,57700,52000
1788606894,1,4:40,4,40,1407,40,4,1,55600,57600,52000
1788606895,1,4:40,4,40,1412,40,4,1,55300,57500,51900
1788606897,1,4:40,4,40,1412,40,4,1,55100,57400,51900
1788606898,1,4:40,4,40,1414,40,4,1,55100,57600,51800
1788606899,1,4:40,4,40,1416,40,4,1,55700,58300,52000
1788606901,1,4:40,4,40,1418,40,4,1,55500,57700,52000
1788606902,1,4:40,4,40,1417,40,4,1,55000,57800,51800
1788606903,1,4:40,4,40,1416,40,4,1,55700,58000,52000
1788606904,1,4:40,4,40,1418,40,4,1,55400,57400,51800
1788606906,1,4:40,4,40,1421,40,4,1,55300,57300,51800
1788606907,1,4:40,4,40,1422,40,4,1,55000,57100,51600
1788606908,1,4:40,4,40,1425,40,4,1,55000,57500,51600
1788606910,1,4:40,4,40,1423,40,4,1,55700,57400,51800
1788606911,1,4:40,4,40,1424,40,4,1,55000,57100,51600
1788606912,1,4:40,4,40,1426,40,4,1,54900,56900,51500
1788606913,1,4:40,4,40,1426,40,4,1,55200,57500,51700
1788606915,1,4:40,4,40,1427,40,4,1,55600,58100,51800
1788606916,1,4:40,4,40,1429,40,4,1,55000,57000,51500
1788606917,1,4:40,4,40,1432,40,4,1,54900,56700,51300
1788606919,1,4:40,4,40,1431,40,4,1,55000,57400,51500
1788606920,1,4:40,4,40,1433,40,4,1,54800,57000,51400
1788606921,1,4:40,4,40,1430,40,4,1,54600,56700,51200
1788606923,1,4:40,4,40,1438,40,4,1,54500,56800,51200
1788606924,1,4:40,4,40,1437,40,4,1,54900,57200,51300
1788606925,1,4:40,4,40,1437,40,4,1,54900,57000,51300
1788606926,1,4:40,4,40,1439,40,4,1,54600,56800,51200
1788606928,1,4:40,4,40,1440,40,4,1,54500,56700,51100
1788606929,1,4:40,4,40,1439,40,4,1,55100,57200,51300
1788606930,1,4:40,4,40,1439,40,4,1,54500,56700,51200
1788606932,1,4:40,4,40,1441,40,4,1,54500,56400,51100
1788606933,1,4:40,4,40,1443,40,4,1,53800,55900,50300
1788606934,1,4:40,4,40,1446,40,4,1,54600,56800,51000
1788606935,1,4:40,4,40,1444,40,4,1,54800,56800,51200
1788606937,1,4:40,4,40,1447,40,4,1,54400,56600,51000
1788606938,1,4:40,4,40,1448,40,4,1,54200,56400,50900
1788606939,1,4:40,4,40,1447,40,4,1,54600,57300,51100
1788606941,1,4:40,4,40,1448,40,4,1,54500,56400,51000
1788606942,1,4:40,4,40,1451,40,4,1,54700,57900,50900
1788606943,1,4:40,4,40,1450,40,4,1,54200,56600,50900
1788606944,1,4:40,4,40,1452,40,4,1,54500,56700,51000
1788606946,1,4:40,4,40,1453,40,4,1,54400,56700,50900
1788606947,1,4:40,4,40,1452,40,4,1,53900,56300,50700
1788606948,1,4:40,4,40,1456,40,4,1,54000,56400,50700
1788606950,1,4:40,4,40,1452,40,4,1,54800,56700,50900
1788606951,1,4:40,4,40,1456,40,4,1,54500,56200,50700
1788606952,1,4:40,4,40,1459,40,4,1,54600,56700,50800
1788606954,1,4:40,4,40,1457,40,4,1,54400,56500,50700
1788606955,1,4:40,4,40,1460,40,4,1,54300,56200,50700
1788606956,1,4:40,4,40,1461,40,4,1,54300,56700,50600
1788606957,1,4:40,4,40,1462,40,4,1,53900,56100,50500
1788606959,1,4:40,4,40,1460,40,4,1,54000,56900,50600
1788606960,1,4:40,4,40,1464,40,4,1,53900,56200,50700
1788606961,1,4:40,4,40,1461,40,4,1,54200,56300,50600
1788606963,1,4:40,4,40,1463,40,4,1,53900,56100,50500
1788606964,1,4:40,4,40,1465,40,4,1,54300,56600,50700
1788606965,1,4:40,4,40,1465,40,4,1,53900,56700,50500
1788606966,1,4:40,4,40,1471,40,4,1,53800,55800,50500
1788606968,1,4:40,4,40,1469,40,4,1,53600,55600,50400
1788606969,1,4:40,4,40,1468,40,4,1,54100,56300,50500
1788606970,1,4:40,4,40,1468,40,4,1,54300,56300,50500
1788606972,1,4:40,4,40,1474,40,4,1,54200,55900,50500
1788606973,1,4:40,4,40,1475,40,4,1,53900,56000,50400
1788606974,1,4:40,4,40,1472,40,4,1,53900,55900,50500
1788606975,1,4:40,4,40,1474,40,4,1,53700,55800,50300
1788606977,1,4:40,4,40,1476,40,4,1,53600,55800,50200
1788606978,1,4:40,4,40,1478,40,4,1,53800,55800,50300
1788606979,1,4:40,4,40,1477,40,4,1,54200,56100,50400
1788606981,1,4:40,4,40,1480,40,4,1,53600,55700,50200
1788606982,1,4:40,4,40,1478,40,4,1,53500,55700,50100
1788606983,1,4:40,4,40,1478,40,4,1,53300,55800,50200
1788606985,1,4:40,4,40,1479,40,4,1,53700,56400,50200
1788606986,1,4:40,4,40,1478,40,4,1,53400,55600,50100
1788606987,1,4:40,4,40,1482,40,4,1,53400,56000,50000
1788606988,1,4:40,4,40,1480,40,4,1,52900,55900,49700
1788606990,1,4:40,4,40,1480,40,4,1,53800,55900,50200
1788606991,1,4:40,4,40,1481,40,4,1,53600,55600,50000
1788606992,1,4:40,4,40,1483,40,4,1,53500,55300,49900
1788606994,1,4:40,4,40,1485,40,4,1,53600,56100,50100
1788606995,1,4:40,4,40,1485,40,4,1,53600,55600,50000
1788606996,1,4:40,4,40,1487,40,4,1,53100,55000,49800
1788606997,1,4:40,4,40,1486,40,4,1,52700,54800,49200
1788606999,1,4:40,4,40,1487,40,4,1,53300,56000,49900
1788607000,1,4:40,4,40,1488,40,4,1,53500,55600,49900
1788607001,1,4:40,4,40,1490,40,4,1,53400,55700,49800
1788607003,1,4:40,4,40,1491,40,4,1,53300,55200,49800
1788607004,1,4:40,4,40,1489,40,4,1,53400,55800,50000
1788607005,1,4:40,4,40,1491,40,4,1,53200,55300,49800
1788607007,1,4:40,4,40,1491,40,4,1,53500,55100,49500
1788607008,1,4:40,4,40,1493,40,4,1,53000,55000,49600
1788607009,1,4:40,4,40,1495,40,4,1,53300,55400,49800
1788607010,1,4:40,4,40,1494,40,4,1,52900,55100,49700
1788607012,1,4:40,4,40,1496,40,4,1,53000,55300,49600
1788607013,1,4:40,4,40,1494,40,4,1,53100,55400,49800
1788607014,1,4:40,4,40,1496,40,4,1,52900,55300,49700
1788607016,1,4:40,4,40,1498,40,4,1,53100,55500,49600
1788607017,1,4:40,4,40,1499,40,4,1,52800,55000,49600
1788607018,1,4:40,4,40,1501,40,4,1,53100,55500,49700
1788607020,1,4:40,4,40,1496,40,4,1,53000,55300,49600
1788607021,1,4:40,4,40,1499,40,4,1,52900,54900,49500
1788607022,1,4:40,4,40,1503,40,4,1,53000,55100,49600
1788607023,1,4:40,4,40,1501,40,4,1,53300,55100,49600
1788607025,1,4:40,4,40,1501,40,4,1,52700,55100,49500
1788607026,1,4:40,4,40,1504,40,4,1,53000,55100,49500
1788607027,1,4:40,4,40,1503,40,4,1,52600,54900,49300
1788607029,1,4:40,4,40,1503,40,4,1,53300,55500,49600
1788607030,1,4:40,4,40,1503,40,4,1,52800,55400,49600
1788607031,1,4:40,4,40,1505,40,4,1,52700,54900,49400
1788607032,1,4:40,4,40,1506,40,4,1,53000,55100,49400
1788607034,1,4:40,4,40,1505,40,4,1,53400,55200,49500
1788607035,1,4:40,4,40,1509,40,4,1,53100,55000,49500
1788607036,1,4:40,4,40,1507,40,4,1,52500,54700,49300
1788607038,1,4:40,4,40,1509,40,4,1,52500,54500,49200
1788607039,1,4:40,4,40,1511,40,4,1,52900,55300,49500
1788607040,1,4:40,4,40,1509,40,4,1,52900,55200,49300
1788607042,1,4:40,4,40,1510,40,4,1,52700,54800,49200
1788607043,1,4:40,4,40,1511,40,4,1,52800,55400,49300
1788607044,1,4:40,4,40,1510,40,4,1,53200,55300,49300
1788607045,1,4:40,4,40,1511,40,4,1,53000,54800,49300
1788607047,1,4:40,4,40,1512,40,4,1,52500,54700,49200
1788607048,1,4:40,4,40,1515,40,4,1,52600,55000,49200
1788607049,1,4:40,4,40,1513,40,4,1,52900,54900,49200
1788607051,1,4:40,4,40,1515,40,4,1,52300,54500,49000
1788607052,1,4:40,4,40,1515,40,4,1,52800,54700,49100
1788607053,1,4:40,4,40,1517,40,4,1,52400,54500,49000
1788607054,1,4:40,4,40,1517,40,4,1,52900,54800,49200
1788607056,1,4:40,4,40,1518,40,4,1,52400,54800,49100
1788607057,1,4:40,4,40,1519,40,4,1,52200,54500,49000
1788607058,1,4:40,4,40,1520,40,4,1,52500,54700,49100
1788607060,1,4:40,4,40,1518,40,4,1,52900,54900,49200
1788607061,1,4:40,4,40,1519,40,4,1,52300,54600,49000
1788607062,1,4:40,4,40,1520,40,4,1,52100,54100,48600
1788607063,1,4:40,4,40,1520,40,4,1,52000,54400,49000
1788607065,1,4:40,4,40,1522,40,4,1,52500,54800,49100
1788607066,1,4:40,4,40,1522,40,4,1,52600,54500,49000
1788607067,1,4:40,4,40,1522,40,4,1,52100,54800,48800
1788607069,1,4:40,4,40,1521,40,4,1,52600,54700,49100
1788607070,1,4:40,4,40,1522,40,4,1,52300,54900,48900
1788607071,1,4:40,4,40,1525,40,4,1,52300,54800,48900
1788607072,1,4:40,4,40,1524,40,4,1,52200,54300,48900
1788607074,1,4:40,4,40,1525,40,4,1,52300,54300,49000
1788607075,1,4:40,4,40,1527,40,4,1,52400,54700,49100
1788607076,1,4:40,4,40,1527,40,4,1,52300,54500,48900
1788607078,1,4:40,4,40,1527,40,4,1,51700,54700,48700
1788607079,1,4:40,4,40,1526,40,4,1,52400,54800,48900
1788607080,1,4:40,4,40,1527,40,4,1,52600,54400,49000
1788607081,1,4:40,4,40,1527,40,4,1,52700,54500,48900
1788607083,1,4:40,4,40,1528,40,4,1,52200,54200,48800
1788607084,1,4:40,4,40,1531,40,4,1,52400,55000,48800
1788607085,1,4:40,4,40,1532,40,4,1,52100,54200,48800
1788607087,1,4:40,4,40,1532,40,4,1,52000,54100,48700
1788607088,1,4:40,4,40,1531,40,4,1,52300,54300,48700
1788607089,1,4:40,4,40,1535,40,4,1,52100,54300,48700
1788607091,1,4:40,4,40,1533,40,4,1,52400,54700,48800
1788607092,1,4:40,4,40,1533,40,4,1,52100,54600,48600
1788607093,1,4:40,4,40,1534,40,4,1,51900,54000,48500
1788607094,1,4:40,4,40,1533,40,4,1,52400,54700,48700
1788607096,1,4:40,4,40,1535,40,4,1,52100,53900,48600
1788607097,1,4:40,4,40,1535,40,4,1,51900,54000,48600
1788607098,1,4:40,4,40,1539,40,4,1,52000,54200,48500
1788607100,1,4:40,4,40,1539,40,4,1,52400,54800,48700
1788607101,1,4:40,4,40,1539,40,4,1,52100,54100,48600
1788607102,1,4:40,4,40,1539,40,4,1,52100,53800,48400
1788607103,1,4:40,4,40,1540,40,4,1,51900,53800,48600
1788607105,1,4:40,4,40,1541,40,4,1,52100,54100,48600
1788607106,1,4:40,4,40,1542,40,4,1,51900,54200,48500
1788607107,1,4:40,4,40,1540,40,4,1,51900,54500,48400
1788607109,1,4:40,4,40,1545,40,4,1,51200,54100,48100
1788607110,1,4:40,4,40,1542,40,4,1,52200,54200,48600
1788607111,1,4:40,4,40,1541,40,4,1,52100,54200,48500
1788607112,1,4:40,4,40,1543,40,4,1,51600,53700,48400
1788607114,1,4:40,4,40,1542,40,4,1,52000,54000,48500
1788607115,1,4:40,4,40,1543,40,4,1,52300,54300,48500
1788607116,1,4:40,4,40,1544,40,4,1,52100,54100,48600
1788607118,1,4:40,4,40,1547,40,4,1,51700,53600,48000
1788607119,1,4:40,4,40,1543,40,4,1,51800,53800,48300
1788607120,1,4:40,4,40,1548,40,4,1,52200,54200,48500
1788607122,1,4:40,4,40,1550,40,4,1,51700,53800,48400
1788607123,1,4:40,4,40,1546,40,4,1,51500,54200,48200
1788607124,1,4:40,4,40,1547,40,4,1,51800,54000,48300
1788607125,1,4:40,4,40,1548,40,4,1,51600,54400,48300
1788607127,1,4:40,4,40,1550,40,4,1,51800,53800,48200
1788607128,1,4:40,4,40,1551,40,4,1,51500,53500,48200
1788607129,1,4:40,4,40,1549,40,4,1,51800,54100,48400
1788607131,1,4:40,4,40,1550,40,4,1,51700,53900,48300
1788607132,1,4:40,4,40,1550,40,4,1,51600,53600,48200
1788607133,1,4:40,4,40,1550,40,4,1,51500,53500,48200
1788607134,1,4:40,4,40,1551,40,4,1,52000,54000,48300
1788607136,1,4:40,4,40,1553,40,4,1,51800,53600,48200
1788607137,1,4:40,4,40,1555,40,4,1,51700,53800,48100
1788607138,1,4:40,4,40,1554,40,4,1,51200,53700,48100
1788607140,1,4:40,4,40,1555,40,4,1,52000,54200,48200
1788607141,1,4:40,4,40,1553,43,4,1,51500,53700,48200
1788607142,1,4:40,4,40,1554,40,4,1,51200,53300,48000
1788607144,1,4:40,4,40,1554,40,4,1,51500,53700,48000
1788607145,1,4:40,4,40,1555,40,4,1,51500,54000,48300
1788607146,1,4:40,4,40,1555,40,4,1,51500,53500,48200
1788607147,1,4:40,4,40,1557,40,4,1,51100,53900,48000
1788607149,1,4:40,4,40,1557,40,4,1,51200,53500,48000
1788607150,1,4:40,4,40,1557,40,4,1,51700,53800,48200
1788607151,1,4:40,4,40,1557,40,4,1,51700,53400,48000
1788607153,1,4:40,4,40,1557,40,4,1,51400,53200,47900
1788607154,1,4:40,4,40,1559,40,4,1,51700,53700,48100
1788607155,1,4:40,4,40,1557,40,4,1,51500,54000,48200
1788607157,1,4:40,4,40,1558,40,4,1,51500,53200,47900
1788607158,1,4:40,4,40,1562,40,4,1,51000,53100,47900
1788607159,1,4:40,4,40,1561,40,4,1,51900,54300,48200
1788607160,1,4:40,4,40,1561,40,4,1,51400,53500,48000
1788607162,1,4:40,4,40,1563,40,4,1,51200,53400,47900
1788607163,1,4:40,4,40,1561,40,4,1,52700,55200,48600
1788607164,1,4:40,4,40,1561,40,4,1,52100,54300,48300
1788607166,1,4:40,4,40,1563,40,4,1,51500,53800,48100
1788607167,1,4:40,4,40,1562,40,4,1,51600,54000,48000
1788607168,1,4:40,4,40,1562,40,4,1,51400,53200,47800
1788607169,1,4:40,4,40,1561,40,4,1,51600,53600,48000
1788607171,1,4:40,4,40,1563,40,4,1,51300,53500,47900
1788607172,1,4:40,4,40,1563,40,4,1,50900,53200,47700
1788607173,1,4:40,4,40,1570,40,4,1,50200,53500,47200
1788607175,1,4:40,4,40,1566,40,4,1,51500,53500,47900
1788607176,1,4:40,4,40,1565,40,4,1,51200,53600,47800
1788607177,1,4:40,4,40,1571,40,4,1,51100,53300,47800
1788607178,1,4:40,4,40,1570,40,4,1,51300,53200,47800
1788607180,1,4:40,4,40,1570,40,4,1,51200,53500,47900
1788607181,1,4:40,4,40,1566,40,4,1,51200,53100,47700
1788607182,1,4:40,4,40,1567,40,4,1,51200,53500,47800
1788607184,1,4:40,4,40,1567,40,4,1,50900,52900,47600
1788607185,1,4:40,4,40,1569,40,4,1,51400,53300,47800
1788607186,1,4:40,4,40,1574,40,4,1,51100,53200,47900
1788607187,1,4:40,4,40,1572,40,4,1,50700,53000,47600
1788607189,1,4:40,4,40,1570,40,4,1,51100,53500,47700
1788607190,1,4:40,4,40,1570,40,4,1,51100,53300,47700
1788607191,1,4:40,4,40,1569,40,4,1,50800,53200,47700
1788607193,1,4:40,4,40,1573,40,4,1,51300,53200,47700
1788607194,1,4:40,4,40,1572,40,4,1,51400,53400,47600
1788607195,1,4:40,4,40,1572,40,4,1,51600,53200,47800
1788607197,1,4:40,4,40,1572,40,4,1,50700,53500,47600
1788607198,1,4:40,4,40,1573,40,4,1,51100,53000,47600
1788607199,1,4:40,4,40,1572,40,4,1,51700,53500,48000
1788607200,1,4:40,4,40,1575,40,4,1,51100,53300,47900
1788607202,1,4:40,4,40,1573,40,4,1,51200,53100,47800
1788607203,1,4:40,4,40,1573,40,4,1,51100,52900,47600
1788607204,1,4:40,4,40,1576,40,4,1,51100,53200,47800
1788607206,1,4:40,4,40,1576,40,4,1,50900,53500,47600
1788607207,1,4:40,4,40,1574,40,4,1,50800,53100,47600
1788607208,1,4:40,4,40,1578,40,4,1,50700,53100,47500
1788607210,1,4:40,4,40,1578,40,4,1,50900,53300,47600
1788607211,1,4:40,4,40,1578,40,4,1,50900,52900,47600
1788607212,1,4:40,4,40,1578,40,4,1,50800,53200,47600
1788607214,1,4:40,4,40,1577,40,4,1,53600,55900,48900
1788607215,1,4:40,4,40,1578,40,4,1,53000,54900,48800
1788607216,1,4:40,4,40,1577,40,4,1,51100,53200,47800
1788607217,1,4:40,4,40,1578,40,4,1,51500,53700,47900
1788607219,1,4:40,4,40,1579,40,4,1,51300,53800,47900
1788607220,1,4:40,4,40,1580,40,4,1,51900,53900,48000
1788607221,1,4:40,4,40,1580,40,4,1,51200,53200,47700
1788607223,1,4:40,4,40,1577,40,4,1,50600,53000,47400
1788607224,1,4:40,4,40,1579,40,4,1,51400,53600,47800
1788607225,1,4:40,4,40,1581,40,4,1,51400,53100,47700
1788607226,1,4:40,4,40,1583,40,4,1,50700,52800,47500
1788607228,1,4:40,4,40,1581,40,4,1,52000,54100,48200
1788607229,1,4:40,4,40,1582,40,4,1,50900,53200,47600
1788607230,1,4:40,4,40,1585,40,4,1,51100,53200,47700
1788607232,1,4:40,4,40,1584,40,4,1,51000,52800,47600
1788607233,1,4:40,4,40,1581,40,4,1,50800,52600,47300
1788607234,1,4:40,4,40,1584,40,4,1,50900,53600,47600
1788607236,1,4:40,4,40,1585,40,4,1,51000,52900,47500
1788607237,1,4:40,4,40,1584,40,4,1,50500,52900,47400
1788607238,1,4:40,4,40,1587,40,4,1,50300,52400,46800
1788607239,1,4:40,4,40,1583,40,4,1,50800,52900,47400
1788607241,1,4:40,4,40,1586,40,4,1,51000,53200,47600
1788607242,1,4:40,4,40,1584,40,4,1,50800,52800,47400
1788607243,1,4:40,4,40,1584,40,4,1,50500,52800,47300
1788607245,1,4:40,4,40,1587,40,4,1,51200,52900,47500
1788607246,1,4:40,4,40,1586,40,4,1,50600,52600,47300
1788607247,1,4:40,4,40,1589,40,4,1,50500,53100,47200
1788607248,1,4:40,4,40,1589,40,4,1,50500,52700,47200
1788607250,1,4:40,4,40,1588,40,4,1,51100,52900,47300
1788607251,1,4:40,4,40,1589,40,4,1,50600,52700,47300
1788607252,1,4:40,4,40,1589,40,4,1,50700,52400,47100
1788607254,1,4:40,4,40,1588,40,4,1,50700,52600,47200
1788607255,1,4:40,4,40,1589,40,4,1,51000,52700,47300
1788607256,1,4:40,4,40,1588,40,4,1,50600,52400,47100
1788607257,1,4:40,4,40,1591,40,4,1,50700,52700,47200
1788607259,1,4:40,4,40,1589,40,4,1,50500,52400,47100
1788607260,1,4:40,4,40,1590,40,4,1,51600,53200,47600
1788607261,1,4:40,4,40,1590,40,4,1,50400,53000,47200
1788607263,1,4:40,4,40,1598,40,4,1,50400,53100,47100
1788607264,1,4:40,4,40,1593,40,4,1,50800,52900,47200
1788607265,1,4:40,4,40,1592,40,4,1,50500,53100,47100
1788607267,1,4:40,4,40,1593,40,4,1,50500,52700,47200
1788607268,1,4:40,4,40,1594,40,4,1,50200,52900,47000
1788607269,1,4:40,4,40,1593,40,4,1,50200,52800,47100
1788607270,1,4:40,4,40,1594,40,4,1,50800,53200,47300
1788607272,1,4:40,4,40,1593,40,4,1,50500,52700,47300
1788607273,1,4:40,4,40,1596,40,4,1,50400,53000,47100
1788607274,1,4:40,4,40,1598,40,4,1,51000,53300,47400
1788607276,1,4:40,4,40,1595,40,4,1,50700,52700,47200
1788607277,1,4:40,4,40,1596,40,4,1,50600,52700,47100
1788607278,1,4:40,4,40,1594,40,4,1,50600,52900,47200
1788607279,1,4:40,4,40,1595,40,4,1,50900,52800,47200
1788607281,1,4:40,4,40,1597,40,4,1,50600,52500,47200
1788607282,1,4:40,4,40,1595,40,4,1,50300,52300,47000
1788607283,1,4:40,4,40,1598,40,4,1,50500,52700,47000
1788607285,1,4:40,4,40,1596,40,4,1,50900,52700,47200
1788607286,1,4:40,4,40,1597,40,4,1,50600,52700,47100
1788607287,1,4:40,4,40,1598,40,4,1,50300,52100,47000
1788607288,1,4:40,4,40,1597,40,4,1,50300,52300,46900
1788607290,1,4:40,4,40,1597,40,4,1,50800,52700,47100
1788607291,1,4:40,4,40,1598,43,4,1,50300,52300,46900
1788607292,1,4:40,4,40,1598,40,4,1,50300,52200,46800
1788607294,1,4:40,4,40,1599,40,4,1,49800,51800,46500
1788607295,1,4:40,4,40,1604,40,4,1,50600,52700,47100
1788607296,1,4:40,4,40,1603,40,4,1,50500,52400,47000
1788607298,1,4:40,4,40,1602,40,4,1,50000,52100,46900
1788607299,1,4:40,4,40,1603,40,4,1,50500,52500,46900
1788607300,1,4:40,4,40,1602,40,4,1,50500,52400,47100
1788607301,1,4:40,4,40,1601,40,4,1,50000,52300,46900
1788607303,1,4:40,4,40,1602,40,4,1,50000,51800,46500
1788607304,1,4:40,4,40,1601,40,4,1,49800,52400,46800
1788607305,1,4:40,4,40,1601,40,4,1,50300,52300,46900
1788607307,1,4:40,4,40,1602,40,4,1,50300,52300,46900
1788607308,1,4:40,4,40,1603,40,4,1,50200,52100,46800
1788607309,1,4:40,4,40,1603,40,4,1,50300,52500,47000
1788607310,1,4:40,4,40,1604,40,4,1,50500,52300,46900
1788607312,1,4:40,4,40,1606,40,4,1,50000,52200,46800
1788607313,1,4:40,4,40,1603,40,4,1,50200,52200,46700
1788607314,1,4:40,4,40,1606,40,4,1,50200,52400,46900
1788607316,1,4:40,4,40,1602,40,4,1,50400,52800,46900
1788607317,1,4:40,4,40,1604,40,4,1,50200,52300,46800
1788607318,1,4:40,4,40,1606,40,4,1,50300,52400,47000
1788607320,1,4:40,4,40,1604,40,4,1,50500,52300,46800
1788607321,1,4:40,4,40,1606,40,4,1,50000,52100,46700
1788607322,1,4:40,4,40,1605,40,4,1,50200,52100,46700
1788607324,1,4:40,4,40,1606,40,4,1,50200,52200,46900
1788607325,1,4:40,4,40,1608,40,4,1,50200,52100,46700
1788607326,1,4:40,4,40,1607,40,4,1,50000,51900,46600
1788607327,1,4:40,4,40,1607,40,4,1,49700,51900,46600
1788607329,1,4:40,4,40,1610,40,4,1,50300,52300,46900
1788607330,1,4:40,4,40,1607,40,4,1,50100,52200,46700
1788607331,1,4:40,4,40,1611,40,4,1,50300,52100,46700
1788607333,1,4:40,4,40,1609,40,4,1,49800,52100,46700
1788607334,1,4:40,4,40,1610,40,4,1,50300,52300,46700
1788607335,1,4:40,4,40,1611,40,4,1,50300,52200,46700
1788607336,1,4:40,4,40,1611,40,4,1,49600,52000,46600
1788607338,1,4:40,4,40,1611,40,4,1,50200,52400,46700
1788607339,1,4:40,4,40,1611,40,4,1,49900,52600,46600
1788607340,1,4:40,4,40,1609,40,4,1,49900,52200,46600
1788607342,1,4:40,4,40,1614,40,4,1,49900,51900,46600
1788607343,1,4:40,4,40,1611,40,4,1,50100,52100,46800
1788607344,1,4:40,4,40,1609,40,4,1,50300,52200,46800
1788607346,1,4:40,4,40,1609,40,4,1,50000,52100,46600
1788607347,1,4:40,4,40,1612,40,4,1,49800,52500,46500
1788607348,1,4:40,4,40,1614,40,4,1,50000,52500,46700
1788607349,1,4:40,4,40,1611,40,4,1,50500,52900,46800
1788607351,1,4:40,4,40,1613,40,4,1,49800,52000,46600
1788607352,1,4:40,4,40,1613,40,4,1,50000,52000,46500
1788607353,1,4:40,4,40,1614,40,4,1,50300,52300,46700
1788607355,1,4:40,4,40,1614,40,4,1,50000,52700,46700
1788607356,1,4:40,4,40,1614,40,4,1,50000,51900,46500
1788607357,1,4:40,4,40,1613,40,4,1,50000,52100,46600
1788607358,1,4:40,4,40,1621,40,4,1,50500,52600,46700
1788607360,1,4:40,4,40,1614,40,4,1,49900,52100,46600
1788607361,1,4:40,4,40,1616,40,4,1,49700,52000,46500
1788607362,1,4:40,4,40,1615,40,4,1,49600,51800,46500
1788607364,1,4:40,4,40,1615,40,4,1,50000,52200,46700
1788607365,1,4:40,4,40,1614,40,4,1,49900,52000,46500
1788607366,1,4:40,4,40,1615,40,4,1,49900,52100,46600
1788607367,1,4:40,4,40,1616,40,4,1,48600,52200,45900
1788607369,1,4:40,4,40,1617,40,4,1,49600,52100,46500
1788607370,1,4:40,4,40,1617,40,4,1,49900,52200,46500
1788607371,1,4:40,4,40,1617,40,4,1,49700,52100,46600
1788607373,1,4:40,4,40,1617,40,4,1,49900,52000,46500
1788607374,1,4:40,4,40,1616,40,4,1,50200,52400,46700
1788607375,1,4:40,4,40,1616,40,4,1,50200,52000,46500
1788607376,1,4:40,4,40,1617,40,4,1,50000,51900,46500
1788607378,1,4:40,4,40,1620,40,4,1,49600,51900,46400
1788607379,1,4:40,4,40,1620,40,4,1,50000,52200,46600
1788607380,1,4:40,4,40,1619,40,4,1,49900,52300,46600
1788607382,1,4:40,4,40,1620,40,4,1,49600,51700,46400
1788607383,1,4:40,4,40,1617,40,4,1,49900,52400,46500
1788607384,1,4:40,4,40,1620,40,4,1,50100,52100,46600
1788607386,1,4:40,4,40,1618,40,4,1,49800,51700,46500
1788607387,1,4:40,4,40,1623,40,4,1,50400,52300,46600
1788607388,1,4:40,4,40,1621,40,4,1,49600,51900,46500
1788607389,1,4:40,4,40,1617,40,4,1,49900,52000,46600
1788607391,1,4:40,4,40,1620,40,4,1,49600,51900,46500
1788607392,1,4:40,4,40,1623,40,4,1,49500,51800,46400
1788607393,1,4:40,4,40,1622,40,4,1,49900,52000,46500
1788607395,1,4:40,4,40,1624,40,4,1,49700,51800,46500
1788607396,1,4:40,4,40,1620,40,4,1,49800,52000,46400
1788607397,1,4:40,4,40,1620,40,4,1,49800,51700,46400
1788607398,1,4:40,4,40,1623,40,4,1,49600,51900,46400
1788607400,1,4:40,4,40,1622,40,4,1,50200,52000,46500
1788607401,1,4:40,4,40,1619,40,4,1,49800,52000,46400
1788607402,1,4:40,4,40,1621,40,4,1,49400,51800,46400
1788607404,1,4:40,4,40,1621,40,4,1,50400,52300,46600
1788607405,1,4:40,4,40,1622,40,4,1,50100,52100,46500
